"id","file","sentences","class",,
169,"C12_Folha_07-08-2006_08h30","Um total de 549 pessoas morreram, 3.043 ficaram feridas e 295 estão desaparecidas em razão das enchentes que recentemente afetaram a Coréia do Norte, informou hoje um jornal pró norte-coreano publicado no Japão, que citou fontes oficiais de Pyongyang.",0,,
170,"C12_Folha_07-08-2006_08h30_titulo","Enchentes deixam 549 mortos e 3.043 feridos na Coréia do Norte",0,,
171,"C12_OGlobo_14-08-2006_10h39","A precariedade dos meios disponíveis a Pyongyang para enfrentar desastres naturais e a falta de transparência do regime comunista dificultam o acesso à informação.",0,,
172,"C12_OGlobo_14-08-2006_10h39","Ainda segundo a agência oficial norte-coreana, foram destruídos pelo menos 800 edifícios públicos, mais de 540 pontes, várias ferrovias assim como vários hectares de plantações.",0,,
173,"C12_OGlobo_14-08-2006_10h39","As precipitações alcançaram de 30 a 67 centímetros entre 7 e 12 de agosto.",0,,
174,"C12_OGlobo_14-08-2006_10h39","Chuvas torrenciais alagaram mais uma vez cidades inteiras da Coréia do Norte, onde deixaram centenas de vítimas e voltaram a evidenciar a dependência da ajuda externa de um país que vive uma crise humanitária crônica.",1,,
175,"C12_OGlobo_14-08-2006_10h39","Nos últimos cinco dias, a Coréia do Norte recebeu a metade das chuvas que caem ao ano no país, que destruíram cerca de 30 mil imóveis e milhares de hectares de cultivos.",0,,
176,"C12_OGlobo_14-08-2006_10h39","O drama humano enfrentado pelo país é sério e recorrente, já que há mais de dez anos a Coréia do Norte vem sofrendo continuamente com inundações, tufões e secas, o que em 2004 levou a Cruz Vermelha a classificar a situação de ""desastre constante"".",1,,
177,"C12_OGlobo_14-08-2006_10h39","O número de mortos, desaparecidos e feridos chegam a centenas, segundo a ""KCNA"".",0,,
178,"C12_OGlobo_14-08-2006_10h39","O regime comunista de Pyongyang reconheceu nesta terça-feira (14) que centenas de pessoas morreram ou estão desaparecidas no país desde a semana passada devido às inundações, segundo a ""Agência Central de Notícias da Coréia do Norte"" (""KCNA"").",0,,
179,"C12_OGlobo_14-08-2006_10h39","Os representantes da Cruz Vermelha Internacional enviados à Coréia do Norte - que até agora confirmou dez mortos - distribuíram pacotes de ajuda a 500 famílias e pediram às cooperativas agrícolas que doem alimentos aos pelo menos 63 mil desabrigados.",0,,
180,"C12_OGlobo_14-08-2006_10h39","Segundo a agência norte-coreana, ""as principais ferrovias, estradas e pontes estão bloqueadas, e o fornecimento de eletricidade e as telecomunicações foram suspensos"", situação que atingiu principalmente a província de Gangwon (sul).",0,,
181,"C12_OGlobo_14-08-2006_10h39_titulo","Inundações matam centenas de pessoas na Coréia do Norte.",0,,
182,"C12_OGlobo_14-08-2006_10h39_titulo","Nos últimos cinco dias, choveu o equivalente à metade do ano no país asiático.",0,,
183,"C12_OGlobo_14-08-2006_10h39_titulo","O governo Pyongyang reconheceu ainda que há desaparecidos.",0,,
184,"C13_Estadao_20-09-2022_15h53","“Todas as provas demonstram que não houve negligência ou comportamento inapropriado de parte dos policiais.",-1,,
185,"C13_Estadao_20-09-2022_15h53","A instituição negou que tenha havido ""qualquer contato físico"" entre seus agentes e a jovem.",0,,
186,"C13_Estadao_20-09-2022_15h53","A morte de uma jovem de 22 anos que ficou em coma após ser detida pela polícia moral do Irã por não usar corretamente o véu obrigatório para mulheres no país desencadeou uma onda de protestos em importantes cidades como Teerã e Mashhad, que foram duramente reprimidos pelo governo central nos últimos dias.",1,"pouco encorajado","word choice"
187,"C13_Estadao_20-09-2022_15h53","A notícia da morte da jovem provocou uma reação em cadeia na sociedade iraniana, com protestos se espalhando por diversas cidades do país.",1,,
188,"C13_Estadao_20-09-2022_15h53","Após a detenção, Mahsa entrou em coma e foi internada por três dias, morrendo na sexta-feira, 16.",0,,
189,"C13_Estadao_20-09-2022_15h53","Com o aumento das manifestações, cresceu também a repressão.",0,,
190,"C13_Estadao_20-09-2022_15h53","De acordo com a polícia de Teerã, Mahsa teria sido detida com outras mulheres para receber ""explicações e instruções"" sobre o código de vestimenta e teve ""um problema cardíaco"" enquanto estava sob custódia.",1,,
191,"C13_Estadao_20-09-2022_15h53","De acordo com a porta-voz do Gabinete do Alto Comissariado da ONU, Ravina Shamdasani, entre duas e cinco pessoas morreram durante as manifestações -segundo relatos.",0,,
192,"C13_Estadao_20-09-2022_15h53","Ela também afirmou que a polícia ""disparou munição real"" e usou gás lacrimogêneo contra os manifestantes.",0,,
193,"C13_Estadao_20-09-2022_15h53","Em paralelo, o pai da vítima, Amjad Amini, contestou declarações do ministro Interior, Ahmad Vahidi, segundo o qual sua filha teria problemas de saúde prévios, e declarou que a filha estava ""em perfeito estado de saúde"" antes da detenção.",0,,
194,"C13_Estadao_20-09-2022_15h53","Em um comunicado, a Alta Comissária Interina das Nações Unidas para os Direitos Humanos, Nada Al Nashif, condenou a reação violenta das forças de segurança iranianas e cobrou uma investigação rápida, imparcial e eficaz sobre as alegações de tortura e maus-tratos.",0,,
195,"C13_Estadao_20-09-2022_15h53","Em um vídeo divulgado pela agência iraniana Fars, uma multidão de dezenas de manifestantes, especialmente mulheres sem véu na cabeça, gritaram ""morte à República Islâmica"".",0,,
196,"C13_Estadao_20-09-2022_15h53","Mahsa Amini, de 22 anos, natural da região do Curdistão, visitava a capital iraniana com a família quando foi presa na terça-feira da semana passada pela unidade especial da polícia responsável por vigiar o cumprimento de regras de indumentária, como a obrigatoriedade de cobrir o cabelo -- desde a Revolução Islâmica de 1979, a o Irã exige que as mulheres, iranianas ou estrangeiras, de qualquer religião, usem o véu.",0,,
197,"C13_Estadao_20-09-2022_15h53","Manifestantes cobraram “esclarecimentos” sobre a morte da jovem na segunda-feira, 19, em universidades de Teerã.",0,,
198,"C13_Estadao_20-09-2022_15h53","Nesta terça-feira, a ONU expressou preocupação com a violência da repressão.",0,,
199,"C13_Estadao_20-09-2022_15h53","No entanto, informações divulgadas pelo escritório da ONU apontam que Mahsa foi violentamente espancada na cabeça e contra um veículo policial.",0,,
200,"C13_Estadao_20-09-2022_15h53","O general Hossei Rahimi, chefe da polícia, rechaçou o que considerou “acusações injustas contra a polícia”.",0,,
201,"C13_Estadao_20-09-2022_15h53","Protestos semelhantes acontecem desde o fim de semana em Teerã, Mashhad e Sanandaj.",0,,
202,"C13_Estadao_20-09-2022_15h53","Trata-se de um incidente lamentável e desejamos não ser nunca mais testemunhas destes incidentes”, disse Rahimi, que também justificou a detenção, afirmando que a jovem havia violado o  código de vestuário anteriormente e que os policiais pediram a seus familiares que lhe trouxessem “roupas decentes”.",0,,
203,"C13_Estadao_20-09-2022_15h53_titulo","Morte de jovem presa por não cobrir cabelo com véu inflama protestos no Irã.",0,,
204,"C13_Folha_16-09-2022_14h12","A iraniana Mahsa Amini, 22, que havia sido detida pela polícia porque supostamente não estava usando o hijab, o véu islâmico, morreu nesta sexta (16), informaram parentes e a imprensa local.",0,,
205,"C13_Folha_16-09-2022_14h12","A lei nunca deixou de ser questionada, apesar da repressão.",1,,
206,"C13_Folha_16-09-2022_14h12","Ao longo dos últimos meses, ativistas de direitos humanos têm influenciado mulheres a retirarem o véu publicamente em protesto contra o código de vestimenta, o que desagrada a governantes e agentes de segurança, que afirmam que o ato configura um comportamento imoral.",1,"tampouco, seria uma forma de minimizar…","unsubstantiated claims"
207,"C13_Folha_16-09-2022_14h12","Aquelas que descumprem a norma enfrentam repreensões públicas, multas e mesmo a prisão.",0,,
208,"C13_Folha_16-09-2022_14h12","Ativistas, no entanto, afirmam que a abordagem policial em casos do tipo tem sido violenta, muitas vezes com uso de espancamento contra as mulheres.",0,,
209,"C13_Folha_16-09-2022_14h12","Ela estava em coma, e seu caso foi estopim para protestos virtuais.",0,,
210,"C13_Folha_16-09-2022_14h12","Eles negaram que ela tenha sido agredida.",0,,
211,"C13_Folha_16-09-2022_14h12","No Irã, após a Revolução de 1979, que abriu espaço para um regime teocrático, a lei passou a afirmar que mulheres são obrigadas a cobrir seus cabelos com o véu e usar roupas largas para encobrir o formato de seus corpos.",0,,
212,"C13_Folha_16-09-2022_14h12","Policiais alegaram que Amini sofreu um ataque cardíaco após ser detida na terça-feira (13) para que, nas palavras dos agentes, fosse ""convencida e educada"".",0,,
213,"C13_Folha_16-09-2022_14h12_titulo","Ativistas suspeitam de espancamento, e polícia alega que jovem foi detida para ser 'convencida e educada'.",0,,
214,"C13_Folha_16-09-2022_14h12_titulo","Mulher de 22 anos morre no Irã após 'detenção moral' por não usar véu islâmico",0,,
215,"C13_OGlobo_21-09-2022_12h07","A morte de Mahsa Amini, presa porque seu véu (ou hijab) estaria solto, desencadeou demonstrações de desafio às autoridades por parte da população nas ruas.",1,,
216,"C13_OGlobo_21-09-2022_12h07","Muitos iranianos, particularmente os jovens, veem a morte de Amini como uma evidência da repressão do governo da república islâmica e do tratamento cada vez mais violento da polícia dos costumes às mulheres jovens.",0,,
217,"C13_OGlobo_21-09-2022_12h07","No entanto, alguns manifestantes ainda gritam ""morte ao ditador"", visando tanto o líder supremo aiatolá Ali Khamenei quanto a teocracia do Irã, apesar da ameaça de prisão e até mesmo a possibilidade de sentença de morte.",0,,
218,"C13_OGlobo_21-09-2022_12h07","Nos protestos de rua, algumas mulheres têm arrancado seus hijabs, girando-os no ar.",0,,
219,"C13_OGlobo_21-09-2022_12h07","Os Basij, voluntários da Guarda Revolucionária paramilitar do Irã, reprimiram violentamente protestos no passado, incluindo os direitos à água e a economia do país.",1,,
220,"C13_OGlobo_21-09-2022_12h07","Protestos eclodiram em todo o Irã nos últimos dias depois que uma mulher de 22 anos morreu enquanto estava detida pela polícia dos costumes por violar o código de vestimenta islâmico estritamente aplicado do país.",1,,
221,"C13_OGlobo_21-09-2022_12h07","Vídeos publicados em redes sociais mostram mulheres jogando seus hijabs em uma fogueira, cortando o cabelo e várias outras demonstrações de protesto.",0,,
222,"C13_OGlobo_21-09-2022_12h07_titulo","Entenda como morte de jovem por causa de véu desencadeou protestos no Irã.",0,,
223,"C13_OGlobo_21-09-2022_12h07_titulo","Muitos iranianos veem caso da morte de Mahsa Amini em poder da polícia de costumes como mais uma evidência da repressão na república islâmica.",0,,
224,"C13_OGlobo_21-09-2022_12h07_titulo","Vídeos publicados em redes sociais mostram mulheres jogando seus hijabs em uma fogueira, cortando o cabelo, entre outras demonstrações que desafiam o regime.",0,,
225,"C14_Estadao_21-08-2006_10h15","A maior tragédia ferroviária da história do Egito ocorreu em fevereiro de 2002, após o incêndio de um trem que cobria o trajeto entre Cairo e Luxor (sul), lotado de passageiros, e que deixou 376 mortos, segundo números oficiais.",0,,
226,"C14_Estadao_21-08-2006_10h15","Efetivos do Exército, membros da Defesa Civil e equipes médicas participam dos trabalhos de resgate.",0,,
227,"C14_Estadao_21-08-2006_10h15","Fontes do Ministério de Transporte disseram que vários vagões descarrilaram e tombaram, e que os bombeiros conseguiram controlar um incêndio no trem que procedia de Lardo.",0,,
228,"C14_Estadao_21-08-2006_10h15","Fontes policiais e médicas informaram anteriormente que pelo menos 80 pessoas tinham morrido no acidente.",0,,
229,"C14_Estadao_21-08-2006_10h15","Mais de 45 ambulâncias levaram as vítimas aos hospitais de Qaliubiya e de Shebin al-Qanater.",0,,
230,"C14_Estadao_21-08-2006_10h15","O acidente ocorreu às 7h15 (1h15 em Brasília) entre um trem procedente da cidade nortista de Lardo e outro que esperava na estação Qalyoub, 20 quilômetros ao norte da capital do Egito.",0,,
231,"C14_Estadao_21-08-2006_10h15","O Governador de Qaluibiya, Adli Hussein, que se deslocou junto com outros vários altos funcionários egípcios ao local do acidente, afirmou que a colisão ocorreu quando o trem número 808 que circulava em alta velocidade se chocou com a parte traseira de outro, que vinha da de Qaliub.",0,,
232,"C14_Estadao_21-08-2006_10h15","O ministro da Saúde egípcio, Hatem El-Gabaly, informou nesta segunda-feira que 57 pessoas morreram e 128 ficaram feridas no choque entre dois trens de passageiros no delta do Nilo, ao norte do Cairo.",0,,
233,"C14_Estadao_21-08-2006_10h15","Os feridos, vários deles em estado grave, foram levados para seis hospitais da região onde aconteceu o acidente, um dos piores ocorridos no Egito desde 2002, disse El-Gabaly, citado pela agência egípcia de notícias Mena.",0,,
234,"C14_Estadao_21-08-2006_10h15_titulo","Choque entre trens mata pelo menos 57 pessoas no Egito",0,,
235,"C14_Estadao_21-08-2006_10h15_titulo","Número de mortos pode aumentar devido ao estado grave de vários dos feridos e aos cadáveres ainda existentes sob os vagões dos dois trens",0,,
236,"C14_Folha_22-08-2006",", disse Raslan Abdel-Aziz, mecânico do Exército egípcio.",-1,,
237,"C14_Folha_22-08-2006","""Carreguei muitos mortos, e muitos deles eram apenas partes de corpos.",-1,,
238,"C14_Folha_22-08-2006","A colisão de dois trens de passageiros em uma estação ferroviária no norte do Egito, ontem, deixou pelo menos 58 mortos e 143 feridos, segundo o ministro da Saúde do país, Hatem el Gabaly.",0,"declaração sem evidência ou spin",
239,"C14_Folha_22-08-2006","A defesa civil, a polícia e o Exército trabalharam juntos à procura de sobreviventes e de corpos entre vagões retorcidos.",0,,
240,"C14_Folha_22-08-2006","Acidentes de trem não são incomuns no Egito e quase sempre ocorrem devido à falta de manutenção.",1,,
241,"C14_Folha_22-08-2006","Ambos os trens se dirigiam ao sul e levavam moradores das cidades de Mansoura e Benha, no Delta do Nilo, que trabalhavam na capital egípcia.",0,,
242,"C14_Folha_22-08-2006","Calçados e roupas ensangüentadas se espalhavam pela plataforma da estação.",1,,
243,"C14_Folha_22-08-2006","Minhas próprias roupas ficaram encharcadas com sangue",0,,
244,"C14_Folha_22-08-2006","O acidente ocorreu pouco depois das 7h locais (1h em Brasília), numa estação dos arredores de Qalyoub, 20 km ao norte do Cairo.",0,,
245,"C14_Folha_22-08-2006","O condutor do trem de Mansoura morreu na hora do acidente, e a locomotiva capotou quando atingiu o outro trem, que estava parado na estação.",0,,
246,"C14_Folha_22-08-2006","O passageiro Eid Mohammed Saber, 37, disse que estava dormindo no momento da batida e que acordou com gritos e com as pessoas se atropelando umas às outras na tentativa de escapar.",0,,
