file,id_sente,id_article,domain,year,sentences,classe
C12_Estadao_07-08-2006_02h29,157,c12e,world,2006,"Segundo o jornal ""Choson Sinbo"", publicado pela Associação de Residentes Coreanos no Japão, que é próxima ao regime comunista da Coréia do Norte, as fortes chuvas que alagaram grande parte desse país na segunda metade de julho provocaram ""muitos danos"".",0
C12_Estadao_07-08-2006_02h29_titulo,158,c12e,world,2006,Mais de 500 pessoas morreram em inundações na Coréia do Norte,0
C12_Folha_07-08-2006_08h30,159,c12f,world,2006,A agência sul-coreana Yonhap disse na sexta-feira que um alto funcionário de Pyongyang pediu o envio urgente de alimentos para seu país.,0
C12_Folha_07-08-2006_08h30,160,c12f,world,2006,A Coréia do Sul interrompeu em julho o envio de alimentos ao vizinho do norte depois de o regime comunista disparar sete mísseis balísticos.,0
C12_Folha_07-08-2006_08h30,161,c12f,world,2006,A Federação Internacional da Cruz Vermelha afirmou na sexta-feira (4) que cerca de 17 mil famílias ficaram desabrigadas por causa das inundações.,0
C12_Folha_07-08-2006_08h30,162,c12f,world,2006,"Além do número de mortos e desaparecidos, o ""Choson Sinbo"" acrescenta um total de 3.043 feridos.",0
C12_Folha_07-08-2006_08h30,163,c12f,world,2006,"Analistas indicaram nos últimos dias que o país pode passar por outra crise com a falta de alimentos, que nos anos 90 matou de fome entre 1 milhão e 2,5 milhões de pessoas, segundo diferentes dados.",0
C12_Folha_07-08-2006_08h30,164,c12f,world,2006,"Apesar de o governo norte-coreano ter rejeitado o envio de ajuda estrangeira para atenuar os danos causados pelas chuvas torrenciais, a emissora de TV oficial do país começou a transmitir nos últimos dias notícias sobre a iminente chegada de comida e bens de primeira necessidade do exterior.",0
C12_Folha_07-08-2006_08h30,165,c12f,world,2006,"As inundações destruíram grande parte dos cultivos de cereais na Coréia do Norte, que já sofre com um forte racionamento.",0
C12_Folha_07-08-2006_08h30,166,c12f,world,2006,"No entanto, a publicação, que cita autoridades norte-coreanas, desmentiu o número de até 10 mil mortos pelas inundações, calculado por algumas ONGs que trabalham na Coréia do Norte.",0
C12_Folha_07-08-2006_08h30,167,c12f,world,2006,"No entanto, depois de conhecer a dimensão das inundações, o governo de Seul manifestou sua predisposição em oferecer ajuda à Coréia do Norte caso aconteça uma nova crise alimentícia.",0
C12_Folha_07-08-2006_08h30,168,c12f,world,2006,"Segundo o jornal ""Choson Sinbo"", publicado pela Associação de Residentes Coreanos no Japão (próxima ao regime comunista da Coréia do Norte), as fortes chuvas que alagaram grande parte desse país na segunda metade de julho provocaram ""muitos danos"".",0
C12_Folha_07-08-2006_08h30,169,c12f,world,2006,"Um total de 549 pessoas morreram, 3.043 ficaram feridas e 295 estão desaparecidas em razão das enchentes que recentemente afetaram a Coréia do Norte, informou hoje um jornal pró norte-coreano publicado no Japão, que citou fontes oficiais de Pyongyang.",0
C12_Folha_07-08-2006_08h30_titulo,170,c12f,world,2006,Enchentes deixam 549 mortos e 3.043 feridos na Coréia do Norte,0
C12_OGlobo_14-08-2006_10h39,171,c12o,world,2006,A precariedade dos meios disponíveis a Pyongyang para enfrentar desastres naturais e a falta de transparência do regime comunista dificultam o acesso à informação.,1
C12_OGlobo_14-08-2006_10h39,172,c12o,world,2006,"Ainda segundo a agência oficial norte-coreana, foram destruídos pelo menos 800 edifícios públicos, mais de 540 pontes, várias ferrovias assim como vários hectares de plantações.",0
C12_OGlobo_14-08-2006_10h39,173,c12o,world,2006,As precipitações alcançaram de 30 a 67 centímetros entre 7 e 12 de agosto.,0
C12_OGlobo_14-08-2006_10h39,174,c12o,world,2006,"Chuvas torrenciais alagaram mais uma vez cidades inteiras da Coréia do Norte, onde deixaram centenas de vítimas e voltaram a evidenciar a dependência da ajuda externa de um país que vive uma crise humanitária crônica.",1
C12_OGlobo_14-08-2006_10h39,175,c12o,world,2006,"Nos últimos cinco dias, a Coréia do Norte recebeu a metade das chuvas que caem ao ano no país, que destruíram cerca de 30 mil imóveis e milhares de hectares de cultivos.",0
C12_OGlobo_14-08-2006_10h39,176,c12o,world,2006,"O drama humano enfrentado pelo país é sério e recorrente, já que há mais de dez anos a Coréia do Norte vem sofrendo continuamente com inundações, tufões e secas, o que em 2004 levou a Cruz Vermelha a classificar a situação de ""desastre constante"".",1
C12_OGlobo_14-08-2006_10h39,177,c12o,world,2006,"O número de mortos, desaparecidos e feridos chegam a centenas, segundo a ""KCNA"".",0
C12_OGlobo_14-08-2006_10h39,178,c12o,world,2006,"O regime comunista de Pyongyang reconheceu nesta terça-feira (14) que centenas de pessoas morreram ou estão desaparecidas no país desde a semana passada devido às inundações, segundo a ""Agência Central de Notícias da Coréia do Norte"" (""KCNA"").",0
C12_OGlobo_14-08-2006_10h39,179,c12o,world,2006,Os representantes da Cruz Vermelha Internacional enviados à Coréia do Norte - que até agora confirmou dez mortos - distribuíram pacotes de ajuda a 500 famílias e pediram às cooperativas agrícolas que doem alimentos aos pelo menos 63 mil desabrigados.,0
C12_OGlobo_14-08-2006_10h39,180,c12o,world,2006,"Segundo a agência norte-coreana, ""as principais ferrovias, estradas e pontes estão bloqueadas, e o fornecimento de eletricidade e as telecomunicações foram suspensos"", situação que atingiu principalmente a província de Gangwon (sul).",0
C12_OGlobo_14-08-2006_10h39_titulo,181,c12o,world,2006,Inundações matam centenas de pessoas na Coréia do Norte.,0
C12_OGlobo_14-08-2006_10h39_titulo,182,c12o,world,2006,"Nos últimos cinco dias, choveu o equivalente à metade do ano no país asiático.",0
C12_OGlobo_14-08-2006_10h39_titulo,183,c12o,world,2006,O governo Pyongyang reconheceu ainda que há desaparecidos.,0
C13_Estadao_20-09-2022_15h53,184,c13e,world,2022,"A instituição negou que tenha havido ""qualquer contato físico"" entre seus agentes e a jovem.",0
C13_Estadao_20-09-2022_15h53,185,c13e,world,2022,"A morte de uma jovem de 22 anos que ficou em coma após ser detida pela polícia moral do Irã por não usar corretamente o véu obrigatório para mulheres no país desencadeou uma onda de protestos em importantes cidades como Teerã e Mashhad, que foram duramente reprimidos pelo governo central nos últimos dias.",1
C13_Estadao_20-09-2022_15h53,186,c13e,world,2022,"A notícia da morte da jovem provocou uma reação em cadeia na sociedade iraniana, com protestos se espalhando por diversas cidades do país.",1
C13_Estadao_20-09-2022_15h53,187,c13e,world,2022,"Após a detenção, Mahsa entrou em coma e foi internada por três dias, morrendo na sexta-feira, 16.",0
C13_Estadao_20-09-2022_15h53,188,c13e,world,2022,"Com o aumento das manifestações, cresceu também a repressão.",0
C13_Estadao_20-09-2022_15h53,189,c13e,world,2022,"De acordo com a polícia de Teerã, Mahsa teria sido detida com outras mulheres para receber ""explicações e instruções"" sobre o código de vestimenta e teve ""um problema cardíaco"" enquanto estava sob custódia.",0
C13_Estadao_20-09-2022_15h53,190,c13e,world,2022,"De acordo com a porta-voz do Gabinete do Alto Comissariado da ONU, Ravina Shamdasani, entre duas e cinco pessoas morreram durante as manifestações -segundo relatos.",0
C13_Estadao_20-09-2022_15h53,191,c13e,world,2022,"Ela também afirmou que a polícia ""disparou munição real"" e usou gás lacrimogêneo contra os manifestantes.",0
C13_Estadao_20-09-2022_15h53,192,c13e,world,2022,"Em paralelo, o pai da vítima, Amjad Amini, contestou declarações do ministro Interior, Ahmad Vahidi, segundo o qual sua filha teria problemas de saúde prévios, e declarou que a filha estava ""em perfeito estado de saúde"" antes da detenção.",0
C13_Estadao_20-09-2022_15h53,193,c13e,world,2022,"Em um comunicado, a Alta Comissária Interina das Nações Unidas para os Direitos Humanos, Nada Al Nashif, condenou a reação violenta das forças de segurança iranianas e cobrou uma investigação rápida, imparcial e eficaz sobre as alegações de tortura e maus-tratos.",0
C13_Estadao_20-09-2022_15h53,194,c13e,world,2022,"Em um vídeo divulgado pela agência iraniana Fars, uma multidão de dezenas de manifestantes, especialmente mulheres sem véu na cabeça, gritaram ""morte à República Islâmica"".",0
C13_Estadao_20-09-2022_15h53,195,c13e,world,2022,"Mahsa Amini, de 22 anos, natural da região do Curdistão, visitava a capital iraniana com a família quando foi presa na terça-feira da semana passada pela unidade especial da polícia responsável por vigiar o cumprimento de regras de indumentária, como a obrigatoriedade de cobrir o cabelo -- desde a Revolução Islâmica de 1979, a o Irã exige que as mulheres, iranianas ou estrangeiras, de qualquer religião, usem o véu.",0
C13_Estadao_20-09-2022_15h53,196,c13e,world,2022,"Manifestantes cobraram ?esclarecimentos? sobre a morte da jovem na segunda-feira, 19, em universidades de Teerã.",0
C13_Estadao_20-09-2022_15h53,197,c13e,world,2022,"Nesta terça-feira, a ONU expressou preocupação com a violência da repressão.",0
C13_Estadao_20-09-2022_15h53,198,c13e,world,2022,"No entanto, informações divulgadas pelo escritório da ONU apontam que Mahsa foi violentamente espancada na cabeça e contra um veículo policial.",0
C13_Estadao_20-09-2022_15h53,199,c13e,world,2022,"O general Hossei Rahimi, chefe da polícia, rechaçou o que considerou ?acusações injustas contra a polícia?.",0
C13_Estadao_20-09-2022_15h53,200,c13e,world,2022,"Protestos semelhantes acontecem desde o fim de semana em Teerã, Mashhad e Sanandaj.",0
C13_Estadao_20-09-2022_15h53,201,c13e,world,2022,"Foi o primeiro ataque ao Ministério Público na capital paulista e o segundo no Estado -o primeiro foi em Mogi das Cruzes, em julho.",0
C13_Estadao_20-09-2022_15h53,202,c13e,world,2022,"Trata-se de um incidente lamentável e desejamos não ser nunca mais testemunhas destes incidentes?, disse Rahimi, que também justificou a detenção, afirmando que a jovem havia violado o  código de vestuário anteriormente e que os policiais pediram a seus familiares que lhe trouxessem ?roupas decentes?.",0
C13_Estadao_20-09-2022_15h53_titulo,203,c13e,world,2022,Morte de jovem presa por não cobrir cabelo com véu inflama protestos no Irã.,0
C13_Folha_16-09-2022_14h12,204,c13f,world,2022,"A iraniana Mahsa Amini, 22, que havia sido detida pela polícia porque supostamente não estava usando o hijab, o véu islâmico, morreu nesta sexta (16), informaram parentes e a imprensa local.",0
C13_Folha_16-09-2022_14h12,205,c13f,world,2022,"A lei nunca deixou de ser questionada, apesar da repressão.",1
C13_Folha_16-09-2022_14h12,206,c13f,world,2022,"Ao longo dos últimos meses, ativistas de direitos humanos têm influenciado mulheres a retirarem o véu publicamente em protesto contra o código de vestimenta, o que desagrada a governantes e agentes de segurança, que afirmam que o ato configura um comportamento imoral.",1
C13_Folha_16-09-2022_14h12,207,c13f,world,2022,"Aquelas que descumprem a norma enfrentam repreensões públicas, multas e mesmo a prisão.",0
C13_Folha_16-09-2022_14h12,208,c13f,world,2022,"Ativistas, no entanto, afirmam que a abordagem policial em casos do tipo tem sido violenta, muitas vezes com uso de espancamento contra as mulheres.",0
C13_Folha_16-09-2022_14h12,209,c13f,world,2022,"Ela estava em coma, e seu caso foi estopim para protestos virtuais.",0
C13_Folha_16-09-2022_14h12,210,c13f,world,2022,Eles negaram que ela tenha sido agredida.,0
C13_Folha_16-09-2022_14h12,211,c13f,world,2022,"No Irã, após a Revolução de 1979, que abriu espaço para um regime teocrático, a lei passou a afirmar que mulheres são obrigadas a cobrir seus cabelos com o véu e usar roupas largas para encobrir o formato de seus corpos.",0
C13_Folha_16-09-2022_14h12,212,c13f,world,2022,"Policiais alegaram que Amini sofreu um ataque cardíaco após ser detida na terça-feira (13) para que, nas palavras dos agentes, fosse ""convencida e educada"".",0
C13_Folha_16-09-2022_14h12_titulo,213,c13f,world,2022,"Ativistas suspeitam de espancamento, e polícia alega que jovem foi detida para ser 'convencida e educada'.",0
C13_Folha_16-09-2022_14h12_titulo,214,c13f,world,2022,Mulher de 22 anos morre no Irã após 'detenção moral' por não usar véu islâmico,0
C13_OGlobo_21-09-2022_12h07,215,c13o,world,2022,"A morte de Mahsa Amini, presa porque seu véu (ou hijab) estaria solto, desencadeou demonstrações de desafio às autoridades por parte da população nas ruas.",1
C13_OGlobo_21-09-2022_12h07,216,c13o,world,2022,"Muitos iranianos, particularmente os jovens, veem a morte de Amini como uma evidência da repressão do governo da república islâmica e do tratamento cada vez mais violento da polícia dos costumes às mulheres jovens.",1
C13_OGlobo_21-09-2022_12h07,217,c13o,world,2022,"No entanto, alguns manifestantes ainda gritam ""morte ao ditador"", visando tanto o líder supremo aiatolá Ali Khamenei quanto a teocracia do Irã, apesar da ameaça de prisão e até mesmo a possibilidade de sentença de morte.",0
C13_OGlobo_21-09-2022_12h07,218,c13o,world,2022,"Nos protestos de rua, algumas mulheres têm arrancado seus hijabs, girando-os no ar.",0
C13_OGlobo_21-09-2022_12h07,219,c13o,world,2022,"Os Basij, voluntários da Guarda Revolucionária paramilitar do Irã, reprimiram violentamente protestos no passado, incluindo os direitos à água e a economia do país.",1
C13_OGlobo_21-09-2022_12h07,220,c13o,world,2022,Protestos eclodiram em todo o Irã nos últimos dias depois que uma mulher de 22 anos morreu enquanto estava detida pela polícia dos costumes por violar o código de vestimenta islâmico estritamente aplicado do país.,0
C13_OGlobo_21-09-2022_12h07,221,c13o,world,2022,"Vídeos publicados em redes sociais mostram mulheres jogando seus hijabs em uma fogueira, cortando o cabelo e várias outras demonstrações de protesto.",0
C13_OGlobo_21-09-2022_12h07_titulo,222,c13o,world,2022,Entenda como morte de jovem por causa de véu desencadeou protestos no Irã.,0
C13_OGlobo_21-09-2022_12h07_titulo,223,c13o,world,2022,Muitos iranianos veem caso da morte de Mahsa Amini em poder da polícia de costumes como mais uma evidência da repressão na república islâmica.,0
C13_OGlobo_21-09-2022_12h07_titulo,224,c13o,world,2022,"Vídeos publicados em redes sociais mostram mulheres jogando seus hijabs em uma fogueira, cortando o cabelo, entre outras demonstrações que desafiam o regime.",0
C14_Estadao_21-08-2006_10h15,225,c14e,world,2006,"A maior tragédia ferroviária da história do Egito ocorreu em fevereiro de 2002, após o incêndio de um trem que cobria o trajeto entre Cairo e Luxor (sul), lotado de passageiros, e que deixou 376 mortos, segundo números oficiais.",0
C14_Estadao_21-08-2006_10h15,226,c14e,world,2006,"Efetivos do Exército, membros da Defesa Civil e equipes médicas participam dos trabalhos de resgate.",0
C14_Estadao_21-08-2006_10h15,227,c14e,world,2006,"Fontes do Ministério de Transporte disseram que vários vagões descarrilaram e tombaram, e que os bombeiros conseguiram controlar um incêndio no trem que procedia de Lardo.",0
C14_Estadao_21-08-2006_10h15,228,c14e,world,2006,Fontes policiais e médicas informaram anteriormente que pelo menos 80 pessoas tinham morrido no acidente.,0
C14_Estadao_21-08-2006_10h15,229,c14e,world,2006,Mais de 45 ambulâncias levaram as vítimas aos hospitais de Qaliubiya e de Shebin al-Qanater.,0
C14_Estadao_21-08-2006_10h15,230,c14e,world,2006,"O acidente ocorreu às 7h15 (1h15 em Brasília) entre um trem procedente da cidade nortista de Lardo e outro que esperava na estação Qalyoub, 20 quilômetros ao norte da capital do Egito.",0
C14_Estadao_21-08-2006_10h15,231,c14e,world,2006,"O Governador de Qaluibiya, Adli Hussein, que se deslocou junto com outros vários altos funcionários egípcios ao local do acidente, afirmou que a colisão ocorreu quando o trem número 808 que circulava em alta velocidade se chocou com a parte traseira de outro, que vinha da de Qaliub.",0
C14_Estadao_21-08-2006_10h15,232,c14e,world,2006,"O ministro da Saúde egípcio, Hatem El-Gabaly, informou nesta segunda-feira que 57 pessoas morreram e 128 ficaram feridas no choque entre dois trens de passageiros no delta do Nilo, ao norte do Cairo.",0
